Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
55.058126,10.611541,Svendborg Kommune,CSV Sydfyn - klubtilbud,"Fra 0 - 749,89 kr.","Særlige klubtilbud, § 82, jf. § 84
            
        
            
                Aktivitets- og samværstilbud, § 104","3 - Særlige klubtilbud, § 82, jf. § 84
                
            
                
                    7 - Aktivitets- og samværstilbud, § 104","Jernbanegade 10
    

    5700 Svendborg","Gert Erik Pedersen

                gert.hjuler@svendborg.dk
                
                    Telefon: 30129612","Særlige klubtilbud, § 82, jf. § 84
    
    
        

            
                3 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            ne er oprettet til elever, som går på STU uddannelsen på CSV Sydfyn
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                7 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            ne er oprettet til elever, som går på STU uddannelsen på CSV Sydfyn","Gert Erik Pedersen
    

    gert.hjuler@svendborg.dk
    
        Telefon: 30129612",Tilbuddet selv,Svendborg Kommune,Primærkommune,29189730,"EAN-nummer
    
        5798006929016",,,,,,,,,,,,
55.256933,12.122997,Faxe Kommune,Danhostel Faxe Vandrerhjem,"Fra 238,5 - 500,85 kr.","Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","20 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    5 - Aktivitets- og samværstilbud, § 104","Østervej 4
    

    4640 Faxe","Morten Christoffersen

                moro@faxevandrerhjem.dk
                
                    Telefon: 20899422","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                20 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Man kan arbejde på 8 områder hos os, og man kan arbejde på flere områder
- Køkken
- Cafe Udsigten
- Pedelholdet
- Tjener
- Rengøring
- KREA
- Grøn
- Reception

ingen dage er ens og man kan sagtens være tilknyttet flere hovedområder.
Det gør det særligt, fordi det er meget spændende at arbejde med denne målgruppe der kræver forudsigelighed i en uforudsigelig hverdag som det er at arbejde med overnatning, mad, café, fester og møder.
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Vores vandrerhjem er et særligt sted, hvor vi på grund af de fysiske omstændigheder glider ind i hinandens hverdag om det er §103 eller § 104. 

§ 104 har deres eget KREA rum, hvor der er særlig plads til dem der er kreative. På dette område kan man også have arbejdet indenfor området Grøn med drivhus, bede, blomster til fester m.v.

Vi arrangerer gåture, sportsdag, julemarked, åbent hus m.v.","Morten Christoffersen
    

    moro@faxevandrerhjem.dk
    
        Telefon: 20899422",Tilbuddet selv,FONDEN DANHOSTEL FAXE VANDRERHJEM,Erhvervsdrivende fond,14278184,Faxe Kommune,,,,,,,,,,,,
55.67321,11.482091,Holbæk Kommune,Den Røde Tråd,"Fra 720,27 - 1.161,97 kr.","Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","3 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    22 - Aktivitets- og samværstilbud, § 104","Kirkevej 6
    

    4440 Mørkøv","Ann Mari Hoffmann

                ann.mari@soebaek.dk
                
                    Telefon: 21554836","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                3 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                22 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Ann Mari Hoffmann
    

    ann.mari@soebaek.dk
    
        Telefon: 21554836",Tilbuddet selv,HOS Skole ApS,Anpartsselskab,26201705,Holbæk Kommune,,,,,,,,,,,,
55.719654,11.719403,Holbæk Kommune,Fjordcentret - Aktivitet og beskæftigelse,"Fra 58,19 - 1.273,59 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","60 - Aktivitets- og samværstilbud, § 104
                
            
                
                    20 - Beskyttet beskæftigelsestilbud, § 103","Isefjords Alle 25
    

    4300 Holbæk","Kamilla Broch

                kabb@fjordstjernen.dk
                
                    Telefon: 44128501","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                20 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Meningsfuldt arbejdstilbud
Fjordcentret tilbyder et aktivt og kreativt arbejdstilbud med fokus på meningsfulde arbejdsopgaver og udvikling af kompetencer.
Dagligdagen bærer præg af at ligne en arbejdsplads, hvor den enkelte bruger får mulighed for at udnytte og udvikle sine kompetencer, interesser og færdigheder.
I samarbejde med borgeren planlægger vi en arbejdsdag, der giver både mening og en følelse af at kunne bidrage og udføre en værdifuld indsats. 
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                60 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Aktivitets- og samværstilbuddet består af et Aktivitetstilbud og et Klubtilbud - begge tilbud kan kombineres og er fleksibelt ift. aktiviteter tilpasset den enkelte bruger.","Annica Granstrøm
    

    ag@fjordstjernen.dk
    
        Telefon: 24658922",Tilbuddet selv,FJORDSTJERNEN BOLIGER OG SUNDHEDSCENTER A/S,Aktieselskab,34613923,Holbæk Kommune,,,,,,,,,,,,
55.72468,12.423298,Herlev Kommune,Fonden Center for Autisme,"Fra 117,34 - 643,95 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","110 - Aktivitets- og samværstilbud, § 104
                
            
                
                    25 - Beskyttet beskæftigelsestilbud, § 103","Herlev Hovedgade 199
    

    2730 Herlev","Marianne Tankred Luckow

                sos@centerforautisme.dk
                
                    Telefon: 44982355","Aktivitets- og samværstilbud, § 104
    
    
        

            
                110 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                25 pladser -
                Kontakt afdelingen om ledige pladser","Marianne Luckow
    

    sos@centerforautisme.dk
    
        Telefon: 44982355",Tilbuddet selv,FONDEN CENTER FOR AUTISME,Erhvervsdrivende fond,17195549,Herlev Kommune,,,,,,,,,,,,
55.703995,12.556173,Københavns Kommune,Hans Knudsen Instituttet,"Fra 701,19 - 835,7 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","4 - Aktivitets- og samværstilbud, § 104
                
            
                
                    32 - Beskyttet beskæftigelsestilbud, § 103","Vermundsgade 5
    

    2100 København Ø","Jens Balslev

                jba@hki.dk
                
                    Telefon: 25422220","Aktivitets- og samværstilbud, § 104
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                32 pladser -
                Kontakt afdelingen om ledige pladser","Jens Balslev
    

    jba@hki.dk
    
        Telefon: 25422220",Tilbuddet selv,DEN ERHVERVSDRIVENDE FOND HANS KNUDSEN INSTITUTTET,Erhvervsdrivende fond,67790928,Københavns Kommune,,,,,,,,,,,,
55.644402,12.139959,Roskilde Kommune,"ITC Ejendomsservice -  Beskyttet beskæftigelse (ITC Roskilde, Københavnsvej -  Beskyttet beskæftigelse)",Fra 420 - 586 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","3 - Aktivitets- og samværstilbud, § 104
                
            
                
                    20 - Beskyttet beskæftigelsestilbud, § 103","Københavnsvej 266
    

    4000 Roskilde","Anette Sørensen

                anettes@roskilde.dk
                
                    Telefon: 30913027","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                20 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                3 pladser -
                Kontakt afdelingen om ledige pladser","Annette Danmark
    

    annettedan@roskilde.dk
    
        Telefon: 30844475",Tilbuddet selv,Roskilde Kommune,Primærkommune,29189404,"EAN-nummer
    
        5798007938161",,,,,,,,,,,,
55.753964,12.514624,Gentofte Kommune,Igenbrug (Job- og Aktivitetscenteret),Fra 400 - 674 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","1 - Aktivitets- og samværstilbud, § 104
                
            
                
                    20 - Beskyttet beskæftigelsestilbud, § 103","Stolpegårdsvej 24C
    

    2820 Gentofte","Troels Pedersen

                tmap@gentofte.dk
                
                    Telefon: 51648361","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                20 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        
            1 pladser -
            ingen ledige","Ann-Christina Andreasen
    

    acma@gentofte.dk
    
        Telefon: 45280530",Tilbuddet selv,Gentofte Kommune,Primærkommune,19438414,"EAN-nummer
    
        5798008659607",,,,,,,,,,,,
55.403328,10.398754,Odense Kommune,"Kochsgade 27, 29, 31 (Rehabilitering og Flådestyring)",Fra 1.146 - 1.146 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","150 - Aktivitets- og samværstilbud, § 104
                
            
                
                    12 - Beskyttet beskæftigelsestilbud, § 103","Kochsgade 31A
    

    5000 Odense C","Kenneth Bramming

                kebra@odense.dk
                
                    Telefon: 29428499","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                12 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                150 pladser -
                Kontakt afdelingen om ledige pladser","Kenneth Bramming
    

    kebra@odense.dk
    
        Telefon: 29428499",Tilbuddet selv,Odense Kommune,Primærkommune,35209115,"EAN-nummer
    
        5798006612796",,,,,,,,,,,,
55.708073,12.580371,Københavns Kommune,Mediehuset Juno Kraftværket Captum (Dagtilbuddet Captum),Fra 370 - 370 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","22 - Aktivitets- og samværstilbud, § 104
                
            
                
                    0 - Beskyttet beskæftigelsestilbud, § 103","Vordingborggade 15
    

    2100 København Ø","Vibeke Jessen

                KU3T@kk.dk
                
                    Telefon: 23811241","Aktivitets- og samværstilbud, § 104
    
    
        

            
                22 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                0 pladser -
                Kontakt afdelingen om ledige pladser","Vibeke Jessen
    

    KU3T@kk.dk
    
        Telefon: 23811241",Tilbuddet selv,Københavns Kommune,Primærkommune,64942212,"EAN-nummer
    
        5798009696144",,,,,,,,,,,,
55.181907,10.523613,Faaborg-Midtfyn Kommune,Montagen (Det Socialfaglige Område),Fra 273 - 816 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","24 - Aktivitets- og samværstilbud, § 104
                
            
                
                    6 - Beskyttet beskæftigelsestilbud, § 103","Odensevej 26A
    

    5772 Kværndrup","Mette Johansen

                mejoh@fmk.dk
                
                    Telefon: 72538933","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                24 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Rikke Frandsen
    

    rfran@fmk.dk
    
        Telefon: 72538941",Tilbuddet selv,Faaborg-Midtfyn Kommune,Primærkommune,29188645,"EAN-nummer
    
        5798006900855",,,,,,,,,,,,
55.72468,12.423298,Herlev Kommune,Netværksgrupper på Center for Autisme,"Fra 70,15 - 73,53 kr.","Særlige klubtilbud, § 82, jf. § 84
            
        
            
                Aktivitets- og samværstilbud, § 104","20 - Særlige klubtilbud, § 82, jf. § 84
                
            
                
                    80 - Aktivitets- og samværstilbud, § 104","Herlev Hovedgade 199
    

    2730 Herlev","Irene Schumann

                isc@centerforautisme.dk
                
                    Telefon: 28185946","Aktivitets- og samværstilbud, § 104
    
    
        

            
                80 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Særlige klubtilbud, § 82, jf. § 84
    
    
        

            
                20 pladser -
                Kontakt afdelingen om ledige pladser","Brita Anette Stallknecht
    

    bst@incita.dk
    
        Telefon: 28216666",Tilbuddet selv,INCITA,Erhvervsdrivende fond,66946819,Herlev Kommune,,,,,,,,,,,,
56.170709,9.560276,Silkeborg Kommune,PH - aktiv,Fra 141 - 879 kr.,"Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","8 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    23 - Aktivitets- og samværstilbud, § 104","Falkevej 5
    

    8600 Silkeborg","Glennie Hugger

                glbh@silkeborg.dk
                
                    Telefon: 61505935","Beskyttet beskæftigelsestilbud, § 103
    
    
        
            8 pladser -
            ingen ledige
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        
            23 pladser -
            ingen ledige","Glennie Hugger
    

    glbh@silkeborg.dk
    
        Telefon: 61505935",Tilbuddet selv,Silkeborg Kommune,Primærkommune,29189641,"EAN-nummer
    
        5798005641919",,,,,,,,,,,,
55.310928,10.418662,Faaborg-Midtfyn Kommune,Sortelung,"Fra 400,68 - 636,32 kr.","Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","5 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    5 - Aktivitets- og samværstilbud, § 104","Sortelung 8
    

    5792 Årslev","Frederik Madsen

                frederik@sortelung.dk
                
                    Telefon: 30226243","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser","Frederik Madsen
    

    frederik@sortelung.dk
    
        Telefon: 30226243",Tilbuddet selv,Bobexico,Enkeltmandsvirksomhed,35270043,Faaborg-Midtfyn Kommune,,,,,,,,,,,,
56.131387,8.96567,Herning Kommune,Ungdomscenter Knudmosens Fritidstilbud,Fra 158 - 158 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Særlige klubtilbud, § 82, jf. § 84","5 - Aktivitets- og samværstilbud, § 104
                
            
                
                    5 - Særlige klubtilbud, § 82, jf. § 84","Lindegårdsvej 8
    

    7400 Herning","Frank I Dali Simonsen

                lgsfs@herning.dk
                
                    Telefon: 25613312","Særlige klubtilbud, § 82, jf. § 84
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Tilbuddet er kun for skolens elever.
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                5 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Tilbuddet er kun for skolens elever.","Anna Mette Pedersen
    

    lgshk@herning.dk
    
        Telefon: +4596286688",Tilbuddet selv,Herning Kommune,Primærkommune,29189919,"EAN-nummer
    
        5798005521297",,,,,,,,,,,,
55.19245,12.073678,Faxe Kommune,A-Hus Vidarslund (Marjatta Værksteder og A-huse),"Fra 433,12 - 1.789,7 kr.","Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","0 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    22 - Aktivitets- og samværstilbud, § 104","Præstøvej 131B
    

    4640 Faxe","Kristoffer Stephan Petersen

                kspr@marjatta.dk
                
                    Telefon: 60809125","Aktivitets- og samværstilbud, § 104
    
    
        
            22 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            21 § 104-pladser og
1 plads, som kan bruges fleksibelt mellem § 103 og § 104.

Fra § 103 til § 104 er der +1,5 borgerrettet time pr. uge
        
    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        
            0 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            21 § 104-pladser og
1 plads, som kan bruges fleksibelt mellem § 103 og § 104.

Fra § 103 til § 104 er der +1,5 borgerrettet time pr. uge","Bernhard Franz Schmitz
    

    marjatta@marjatta.dk
    
        Telefon: 55965119",Tilbuddet selv,Driftsfonden Marjatta,Fonde og andre selvejende institutioner,67278712,"EAN-nummer
    
        5798001865289",,,,,,,,,,,,
56.335595,10.0606,Favrskov Kommune,A-tilbuddet (Aktivitetscenter Elbæktoften),Fra 187 - 628 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","5 - Aktivitets- og samværstilbud, § 104
                
            
                
                    1 - Beskyttet beskæftigelsestilbud, § 103","Elbæktoften 2
    

    8370 Hadsten","Ove Højer

                okhj@favrskov.dk
                
                    Telefon: 89641635","Aktivitets- og samværstilbud, § 104
    
    
        
            5 pladser -
            ingen ledige
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                1 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Ove Højer
    

    okhj@favrskov.dk
    
        Telefon: 89641635",Tilbuddet selv,Favrskov Kommune,Primærkommune,29189714,"EAN-nummer
    
        5798004478424",,,,,,,,,,,,
56.335595,10.0606,Favrskov Kommune,Aktivitetscenter Elbæktoften,Fra 187 - 628 kr.,"Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","19 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    56 - Aktivitets- og samværstilbud, § 104","Elbæktoften 2
    

    8370 Hadsten","Ove Højer

                okhj@favrskov.dk
                
                    Telefon: 89641635","Aktivitets- og samværstilbud, § 104
    
    
        

            
                56 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                19 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    
        
            Tilbudstypen omfatter skærmede pladser","Ove Højer
    

    okhj@favrskov.dk
    
        Telefon: 89641635",Tilbuddet selv,Favrskov Kommune,Primærkommune,29189714,"EAN-nummer
    
        5798004478424",,,,,,,,,,,,
56.360698,10.333211,Syddjurs Kommune,Aktivitetstilbuddet Skovly (Aktivitetstilbuddet Marie Magdalene),"Fra 414,5 - 1.284,96 kr.","Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","19 - Aktivitets- og samværstilbud, § 104
                
            
                
                    24 - Beskyttet beskæftigelsestilbud, § 103","Randersvej 85
    

    8544 Mørke","Sandy Dalum

                sadm@syddjurs.dk
                
                    Telefon: 29221903","Aktivitets- og samværstilbud, § 104
    
    
        
            19 pladser -
            ingen ledige
        
    

    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        
            24 pladser -
            ingen ledige","Sandy Dalum
    

    sadm@syddjurs.dk
    
        Telefon: 29221903",Tilbuddet selv,Syddjurs Kommune,Primærkommune,29189978,"EAN-nummer
    
        5798004440841",,,,,,,,,,,,
,,,Boformen Søparken,Fra 709 - 3.308 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","16 - Aktivitets- og samværstilbud, § 104
                
            
                
                    16 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Engparken 1, st.  7
    

    9500 Hobro","Allison Hansen

                alha@rebild.dk
                
                    Telefon: 21166486","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                16 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            I hele Søparken er der er 1 plads ledig.
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                16 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 14 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    
        
            Særlige forhold

            Der er 2 pladser ledige","Allison Hansen
    

    alha@rebild.dk
    
        Telefon: 21166486",Tilbuddet selv,Rebild Kommune,Primærkommune,29189463,"EAN-nummer
    
        5798004173015",,,,,,,,,,,,
55.001935,11.908589,Vordingborg Kommune,Center for Socialpædagogik - VSV Vordingborg Afd. (Vordingborg Sociale Virksomhed),Fra 396 - 425 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","5 - Aktivitets- og samværstilbud, § 104
                
            
                
                    35 - Beskyttet beskæftigelsestilbud, § 103","Færgegaardsvej 15
    

    4760 Vordingborg","Teddy Jan Larsen

                tedla@vordingborg.dk
                
                    Telefon: 29661719","Aktivitets- og samværstilbud, § 104
    
    
        
            5 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            ne er for borgere som rammer folkepensionsalderen, hvis livskvalitet vurderes at blive forringet af et ophør, fra deres nuværende §103 beskæftigelse.
        
    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                35 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Placering indenfor VSV's områder og indsatser, beror på en individuel vurdering, samt ud fra borgerens ønsker, som så vidt muligt søges efterlevet. Der er ligeledes mulighed for at kombinere beskæftigelsen, på tværs af lokaliteter og indsatser.","Birgit Hansen
    

    birha@vordingborg.dk
    
        Telefon: 30680899",Tilbuddet selv,Vordingborg Kommune,Primærkommune,29189676,"EAN-nummer
    
        5798007236311",,,,,,,,,,,,
55.362693,10.009646,Assens Kommune,"DEN SELVEJENDE INSTITUTION BERNARDS HUS NØRREGÅRD, VÆRKSTED (Den selvejende Institution Bernards Hus Nørregård)","Fra 519,08 - 797,66 kr.","Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","4 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    8 - Aktivitets- og samværstilbud, § 104","Nedermarken 8
    

    5560 Aarup","Elke Dagmar Bliese

                kontor@bernardshus.dk
                
                    Telefon: 64431275","Aktivitets- og samværstilbud, § 104
    
    
        

            
                8 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 2 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 2 pladser forbeholdt beboere på botilbuddet","Elke Dagmar Bliese
    

    kontor@bernardshus.dk
    
        Telefon: 64431275",Tilbuddet selv,Den selvejende Institution Bernards Hus Nørregård,Øvrige virksomhedsformer,17570498,Socialtilsyn Syd,9.652.856 kr.,"57,54 %",792.962 kr.,"8,21 %",626.242 kr.,5.159.907 kr.,525.879 kr.,780.601 kr.,0 kr.,"73,48 %","0,45 %","5,78 %"
55.058908,10.612188,Svendborg Kommune,Dagtilbud (Fonden Skovhaven),"Fra 1.740,1 - 1.740,1 kr.","Beskyttet beskæftigelsestilbud, § 103
            
        
            
                Aktivitets- og samværstilbud, § 104","4 - Beskyttet beskæftigelsestilbud, § 103
                
            
                
                    20 - Aktivitets- og samværstilbud, § 104","Frederiksgade 17D
    

    5700 Svendborg","Helle Præstekjær

                hsp@skovhaven-fyn.dk
                
                    Telefon: 25367437","Aktivitets- og samværstilbud, § 104
    
    
        

            
                20 pladser -
                Kontakt afdelingen om ledige pladser
            
            
                
                    Heraf er 16 pladser forbeholdt beboere på botilbuddet
                
            
        
    

    

    

            
                
    Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser","Chanette Lindgren
    

    cl@skovhaven-fyn.dk
    
        Telefon: 62222410",Tilbuddet selv,Fonden Skovhaven,Øvrige virksomhedsformer,27034705,Socialtilsyn Syd,21.975.879 kr.,"25,24 %",62.323 kr.,"0,28 %",781.328 kr.,9.619.371 kr.,2.627.795 kr.,1.299.289 kr.,94.957 kr.,"67,62 %","1,22 %","12,3 %"
57.113103,10.027931,Aalborg Kommune,"Dagtilbud Arbejdsliv og Øvebaner, Gartneriet",Fra 358 - 772 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Beskyttet beskæftigelsestilbud, § 103","34 - Aktivitets- og samværstilbud, § 104
                
            
                
                    4 - Beskyttet beskæftigelsestilbud, § 103","Viren 4
    

    9310 Vodskov","Kasper Bonde Petersen

                fagc-udv-haem@aalborg.dk
                
                    Telefon: 99317775","Beskyttet beskæftigelsestilbud, § 103
    
    
        

            
                4 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Skal være mobil
        
    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        

            
                34 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Skal være mobil","Kasper Petersen
    

    fagc-udv-haem@aalborg.dk
    
        Telefon: 99317775",Tilbuddet selv,Aalborg Kommune,Primærkommune,29189420,"EAN-nummer
    
        5798003749440",,,,,,,,,,,,
56.237165,10.196008,Aarhus Kommune,Elevhus,Fra 702 - 4.588 kr.,"Aktivitets- og samværstilbud, § 104
            
        
            
                Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","5 - Aktivitets- og samværstilbud, § 104
                
            
                
                    12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Engelstoft 125
    

    8520 Lystrup","Vicki Hvam

                cbv@msb.aarhus.dk
                
                    Telefon: 41854355","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            12 pladser -
            ingen ledige
        
    

    

    

            
                
    Aktivitets- og samværstilbud, § 104
    
    
        
            5 pladser -
            ingen ledige","Vicki Hvam
    

    cbv@msb.aarhus.dk
    
        Telefon: 41854355",Tilbuddet selv,Aarhus Kommune,Primærkommune,55133018,"EAN-nummer
    
        5798005773344",,,,,,,,,,,,
