Latitude,Longitude,Kommune,Navn,Takster,Tilbudstyper,Pladser_på_tilbudstypen,Adresse,Kontaktperson,Pladser,Leder,Driftsherre,Virksomhedens_navn,Virksomhedsform,CVR,Tilsynsførende_myndighed,Årsomsætning,Soliditetsgrad,Overskud,Overskud_vs_omsætning,Løn_leder,Løn_personale,Løn_administration,Omkostninger_eksternt,Bestyrelseshonorarer,Løn_vs_omsætning,Omkostninger_til_kompetenceudvikling_vs_omsætning,Ejendomsomkostninger_vs_omsætning
56.130148,8.975081,Herning Kommune,Bofællesskabet Tietgensgade,Fra 1.431 - 1.431 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Tietgensgade 6
    

    7400 Herning","Tina Sognstrup Pedersen

                bshtp@herning.dk
                
                    Telefon: 91163533","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            12 pladser -
            ingen ledige","Kirsten Nonbo
    

    kirsten.nonbo@herning.dk
    
        Telefon: 93594717",Tilbuddet selv,Herning Kommune,Primærkommune,29189919,"EAN-nummer
    
        5798005521488",,,,,,,,,,,,
55.1052,10.23877,Faaborg-Midtfyn Kommune,Bofællesskabet Vebo (Pegasus),Fra 1.945 - 2.556 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","4 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Pugesøvej 22
    

    5600 Faaborg","Birgit Søgren Nielsen

                bisni@fmk.dk
                
                    Telefon: 72536875","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            4 pladser -
            ingen ledige","Birgit Søgren Nielsen
    

    bisni@fmk.dk
    
        Telefon: 72536875",Tilbuddet selv,Faaborg-Midtfyn Kommune,Primærkommune,29188645,"EAN-nummer
    
        5798006900848",17.081.912 kr.,,-1.551.242 kr.,"-9,08 %",142.927 kr.,12.743.824 kr.,339.024 kr.,1.764.410 kr.,0 kr.,"90,38 %","0,92 %","6,38 %"
,,,"Bofællesskabet Øst, GL. Skagensvej",Fra 1.187 - 2.924 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","29 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Gl. Skagensvej 13, st.  1
    

    9900 Frederikshavn","Linda Jokumsen

                post@frederikshavn.dk
                
                    Telefon: 98456616","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                29 pladser -
                Kontakt afdelingen om ledige pladser","Linda Jokumsen
    

    post@frederikshavn.dk
    
        Telefon: 98456616",Tilbuddet selv,Frederikshavn Kommune,Primærkommune,29189498,"EAN-nummer
    
        5798003516325",17.060.036 kr.,,2.372.789 kr.,"13,91 %",809.513 kr.,9.670.849 kr.,829.153 kr.,1.345.196 kr.,0 kr.,"77,08 %","0,41 %","1,94 %"
55.182832,9.080484,Tønder Kommune,Bostøtte Damparken,Fra 1.102 - 1.214 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Damparken 50
    

    6520 Toftlund","Ina Branderup

                inbr@toender.dk
                
                    Telefon: 61191451","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                12 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Salus","Ina Branderup
    

    inbr@toender.dk
    
        Telefon: 61191451",Tilbuddet selv,Tønder Kommune,Primærkommune,29189781,"EAN-nummer
    
        5798005031307",,,,,,,,,,,,
54.922632,9.780067,Sønderborg Kommune,Botilbud Bosager hus 4 (Botilbud Bosager),Fra 2.132 - 2.132 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Bosager 4
    

    6400 Sønderborg","Steen Boris Hansen

                sbha@sonderborg.dk
                
                    Telefon: 27900125","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                12 pladser -
                Kontakt afdelingen om ledige pladser","Steen Boris Hansen
    

    sbha@sonderborg.dk
    
        Telefon: 27900125",Tilbuddet selv,Sønderborg Kommune,Primærkommune,29189773,"EAN-nummer
    
        5798005157014",39.887.352 kr.,,-1.216.516 kr.,"-3,05 %",832.347 kr.,34.388.391 kr.,543.541 kr.,206.401 kr.,0 kr.,"92,7 %","1,3 %","2,6 %"
56.549907,9.020883,Skive Kommune,Botilbuddet Bilstrupvej 27 A-D (AutismeCenter Skive),Fra 1.047 - 1.891 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","35 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Bilstrupvej 27A
    

    7800 Skive","Susanne Højvang

                shni@skivekommune.dk
                
                    Telefon: 99157204","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                35 pladser -
                Kontakt afdelingen om ledige pladser","Simon Sandbo
    

    ssan@skivekommune.dk
    
        Telefon: 99157200",Tilbuddet selv,Skive Kommune,Primærkommune,29189579,"EAN-nummer
    
        5798004092576",26.448.000 kr.,,-1.568.000 kr.,"-5,93 %",345.225 kr.,18.327.592 kr.,454.113 kr.,3.275.307 kr.,0 kr.,"87,52 %","3,11 %","2,64 %"
56.188347,10.211132,Aarhus Kommune,Børglumvej,Fra 848 - 848 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Børglumvej 39
    

    8240 Risskov","Kitt Charlotte Kaia Pedersen

                csv@msb.aarhus.dk
                
                    Telefon: 20125109","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            12 pladser -
            ingen ledige","Kitt Charlotte Kaia Pedersen
    

    csv@msb.aarhus.dk
    
        Telefon: 20125109",Tilbuddet selv,Aarhus Kommune,Primærkommune,55133018,"EAN-nummer
    
        5798005776369",,,,,,,,,,,,
55.656598,12.593349,Københavns Kommune,CAS 1,Fra 1.995 - 7.270 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","36 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Amagerfælledvej 199
    

    2300 København S","Peter Salgado

                ZA46@kk.dk
                
                    Telefon: 23637195","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            36 pladser -
            ingen ledige","Peter Salgado
    

    ZA46@kk.dk
    
        Telefon: 23637195",Tilbuddet selv,Københavns Kommune,Primærkommune,64942212,"EAN-nummer
    
        5798009679154",,,,,,,,,,,,
55.656598,12.593349,Københavns Kommune,CAS 3,Fra 2.779 - 6.964 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","31 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Amagerfælledvej 199
    

    2300 København S","Peter Salgado

                za46@kk.dk
                
                    Telefon: 23637195","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            31 pladser -
            ingen ledige","Peter Salgado
    

    za46@kk.dk
    
        Telefon: 23637195",Tilbuddet selv,Københavns Kommune,Primærkommune,64942212,"EAN-nummer
    
        5798009679178",,,,,,,,,,,,
54.924148,9.675353,Sønderborg Kommune,"Center Center for Erhvervet Hjerneskade, Gelerts Gård, botilbud (Center Center for Erhvervet Hjerneskade, Gelerts Gård)",Fra 2.185 - 2.423 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","36 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Katforte 20
    

    6400 Sønderborg","Kirsten Blenstrup Patsche

                kpat@sonderborg.dk
                
                    Telefon: 28801901","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                36 pladser -
                Kontakt afdelingen om ledige pladser","Kirsten Blenstrup Patsche
    

    kpat@sonderborg.dk
    
        Telefon: 28801901",Tilbuddet selv,Sønderborg Kommune,Primærkommune,29189773,"EAN-nummer
    
        5798005156918",,,,,,,,,,,,
54.714442,11.463739,Lolland Kommune,Center for Handicap - Flintebjerg - afdeling Øst og afdeling vest,Fra 3.999 - 3.999 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","8 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Flintebjerg 48
    

    4960 Holeby","Louise Rasmussen

                Louir@lolland.dk
                
                    Telefon: 29603071","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            8 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Der er en aflastningsplads, hvor der visiteres efter servicelovens § 84","Louise Rasmussen
    

    Louir@lolland.dk
    
        Telefon: 29603071",Tilbuddet selv,Lolland Kommune,Primærkommune,29188572,"EAN-nummer
    
        5798007108021",17.202.815 kr.,,631.050 kr.,"3,67 %",402.135 kr.,12.383.436 kr.,332.295 kr.,1.192.406 kr.,0 kr.,"84,61 %","0,25 %","1,25 %"
54.663218,11.353268,Lolland Kommune,Højbovej 5 (Bo og Naboskab Sydlolland),Fra 1.882 - 5.319 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","15 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Højbovej 3A
    

    4970 Rødby","Kjeld Saul

                ksau@regionsjaelland.dk
                
                    Telefon: 24826882","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            15 pladser -
            ingen ledige","Kjeld Saul
    

    ksau@regionsjaelland.dk
    
        Telefon: 24826882",Tilbuddet selv,Region Sjælland,Region,29190658,"EAN-nummer
    
        5798001865050",95.819.988 kr.,,93.414 kr.,"0,1 %",956.690 kr.,66.172.073 kr.,8.074.955 kr.,1.290.870 kr.,0 kr.,"85,64 %","0,64 %",7 %
55.649802,12.126045,Roskilde Kommune,Lindelunden Etage 1 (Lindelunden),Fra 1.957 - 1.957 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Lindelunden 1
    

    4000 Roskilde","Lasse Borg

                lasbor@roskilde.dk
                
                    Telefon: 24265879","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                12 pladser -
                Kontakt afdelingen om ledige pladser","Lasse Borg
    

    lasbor@roskilde.dk
    
        Telefon: 24265879",Tilbuddet selv,Roskilde Kommune,Primærkommune,29189404,"EAN-nummer
    
        5798007934996",26.631.514 kr.,,-1.721.205 kr.,"-6,46 %","815.232,17 kr.",16.577.148 kr.,0 kr.,5.027.483 kr.,0 kr.,"86,36 %","0,98 %","3,77 %"
55.716451,11.700913,Holbæk Kommune,Opgangsbofællesskabet Markedspladsen,Fra 935 - 935 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","8 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Lundestrædet 28
    

    4300 Holbæk","Simon Johansen

                sijoh@holb.dk
                
                    Telefon: 72364737","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            8 pladser -
            ingen ledige","Simon Johansen
    

    sijoh@holb.dk
    
        Telefon: 72364737",Tilbuddet selv,Holbæk Kommune,Primærkommune,29189447,"EAN-nummer
    
        5798007599263",,,,,,,,,,,,
55.653219,12.63728,Københavns Kommune,Pallesvej 22-30 (Botilbuddene Pallesvej ASPECT),Fra 861 - 2.125 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","27 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Pallesvej 56
    

    2300 København S","Charlotte Daugaard

                e798@kk.dk
                
                    Telefon: 27132615","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            27 pladser -
            ingen ledige","Charlotte Daugaard
    

    e798@kk.dk
    
        Telefon: 27132615",Tilbuddet selv,Københavns Kommune,Primærkommune,64942212,"EAN-nummer
    
        5798009679277",29.642.892 kr.,,2.341.104 kr.,"7,9 %",361.537 kr.,11.664.686 kr.,0 kr.,2.027.112 kr.,0 kr.,"52,16 %","1,57 %","19,26 %"
56.023324,9.725681,Skanderborg Kommune,Skanderborg Fællesskaberne/Solsikken,Fra 379 - 1.942 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","20 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Holmedal 35
    

    8660 Skanderborg","Sine Junge

                Sine.Junge@skanderborg.dk
                
                    Telefon: 20467580","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            20 pladser -
            ingen ledige","Sine Junge
    

    Sine.Junge@skanderborg.dk
    
        Telefon: 20467580",Tilbuddet selv,Skanderborg kommune,Primærkommune,29189633,"EAN-nummer
    
        5798005722120",19.832.838 kr.,,443.110 kr.,"2,23 %",108.986 kr.,12.099.290 kr.,1.125.287 kr.,1.125.287 kr.,0 kr.,"75,66 %","0,1 %",3 %
55.486568,11.522385,Sorø Kommune,Sociale Døgntilbud Brommeparken §105 (Brommeparken),"Fra 3.951,47 - 4.025,88 kr.","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","16 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Bromme Østermark 16
    

    4190 Munke Bjergby","Nick Bagge Olsen

                brommeparken@filadelfia.dk
                
                    Telefon: 41883837","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            16 pladser -
            ingen ledige","Nick Bagge Olsen
    

    brommeparken@filadelfia.dk
    
        Telefon: 41883837",Tilbuddet selv,Filadelfia,Fonde og andre selvejende institutioner,64723413,"EAN-nummer
    
        5798001998260",26.211.945 kr.,"37,8 %",924.362 kr.,"3,53 %",974.014 kr.,16.421.750 kr.,1.001.906 kr.,1.340.551 kr.,0 kr.,"80,04 %","1,4 %",5 %
55.846114,12.464048,Rudersdal Kommune,Særlige boliger Sophie Magdelenes Vej 6 (Botilbud Rude Skov),Fra 3.686 - 3.686 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","3 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Sophie Magdelenes Vej 7
    

    3460 Birkerød","Anette Schubert

                ansch@rudersdal.dk
                
                    Telefon: 46114941","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            3 pladser -
            ingen ledige
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            Etrumsboliger med eget bad og toilet og altaner. Fællesrum for kun de 3 særlige boliger. Udgang til fælles gårdrum med de øvrige beboere i hus 6","Anette Schubert
    

    ansch@rudersdal.dk
    
        Telefon: 46114941",Tilbuddet selv,Rudersdal Kommune,Primærkommune,29188378,"EAN-nummer
    
        5798001121224",91.594.328 kr.,,376.847 kr.,"0,41 %",660.120 kr.,49.365.187 kr.,6.098.988 kr.,15.483.694 kr.,0 kr.,"81,55 %",3 %,1 %
56.158978,8.929393,Herning Kommune,Søbo (Rosenholm),Fra 1.593 - 4.218 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","11 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Rosenholmvej 35
    

    7400 Herning","Solvej Lyngbye Andersen

                rohsla@herning.dk
                
                    Telefon: 96284260","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            11 pladser -
            ingen ledige","Solvej Lyngbye Andersen
    

    rohsla@herning.dk
    
        Telefon: 96284260",Tilbuddet selv,Herning Kommune,Primærkommune,29189919,"EAN-nummer
    
        5798005521204",45.086.967 kr.,,-1.439.906 kr.,"-3,19 %",1.151.940 kr.,28.737.065 kr.,1.478.654 kr.,4.366.665 kr.,0 kr.,"84,44 %","1,16 %","2,48 %"
55.227868,9.495275,Haderslev Kommune,Gårdhuset (Bostedet Vilstrupvej),Fra 1.860 - 1.860 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","6 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Vilstrupvej 120
    

    6100 Haderslev","Dorthe Barsballe Petersen

                dope@haderslev.dk
                
                    Telefon: 74348710","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            6 pladser -
            ingen ledige","Dorthe Barsballe Petersen
    

    dope@haderslev.dk
    
        Telefon: 74348710",Tilbuddet selv,Haderslev Kommune,Primærkommune,29189757,"EAN-nummer
    
        5798005224426",19.407.866 kr.,,88.917 kr.,"0,46 %",803.703 kr.,13.100.911 kr.,101.206 kr.,950.362 kr.,0 kr.,"77,06 %","0,01 %","11,25 %"
55.618365,8.497192,Varde Kommune,"Samstyrken, Humlehaven 59 og 72 (Samstyrken Ungeteamet)",Fra 576 - 1.730 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","12 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Humlehaven 59
    

    6800 Varde","Jimmi Johansen

                jimj@varde.dk
                
                    Telefon: 23816193","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            12 pladser -
            ingen ledige","Jimmi Johansen
    

    jimj@varde.dk
    
        Telefon: 23816193",Tilbuddet selv,Varde Kommune,Primærkommune,29189811,"EAN-nummer
    
        5798004826447",8.422.617 kr.,,666.749 kr.,"7,92 %",134.524 kr.,5.873.152 kr.,207.764 kr.,797.557 kr.,0 kr.,"93,68 %","1,7 %",2 %
55.671485,12.55244,Københavns Kommune,Dannebrogsgade (Dannebrogsgade/Saxogade),Fra 899 - 899 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","20 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Dannebrogsgade 12
    

    1660 København V","Caroline Liselotte Göstasson

                EL30@kk.dk
                
                    Telefon: 21551665","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            20 pladser -
            ingen ledige","Caroline Liselotte Göstasson
    

    EL30@kk.dk
    
        Telefon: 21551665",Tilbuddet selv,Københavns Kommune,Primærkommune,64942212,"EAN-nummer
    
        5798009683298",11.731.928 kr.,,209.890 kr.,"1,79 %",813.331 kr.,7.280.042 kr.,0 kr.,98.483 kr.,0 kr.,"75,6 %","0,32 %","5,13 %"
55.777314,12.502102,Lyngby-Taarbæk Kommune,Slotsvænget længerevarende botilbud (Slotsvænget),Fra 1.850 - 8.500 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","28 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Slotsvænget 23A
    

    2800 Kongens Lyngby","Sussan Friis Balleby

                suba@ltk.dk
                
                    Telefon: 45976080","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                28 pladser -
                Kontakt afdelingen om ledige pladser
            
            
        
    

    

    
        
            Særlige forhold

            Vi har ledige pladser i botilbuddet. Kontakt Forstander Sussan Balleby, mobil 23356660 for yderligere informationer.","Sussan Friis Balleby
    

    suba@ltk.dk
    
        Telefon: 45976080",Tilbuddet selv,Lyngby-Taarbæk Kommune,Primærkommune,11715311,"EAN-nummer
    
        5798001642569",,,,,,,,,,,,
56.656858,9.989959,Mariagerfjord Kommune,"Botilbud i Mariager, Enggården",Fra 976 - 2.043 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","18 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Fjordgade 16A
    

    9550 Mariager","Mickey Kristian Winther

                mivpe@mariagerfjord.dk
                
                    Telefon: 30345436","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                18 pladser -
                Kontakt afdelingen om ledige pladser","Mickey Kristian Winther
    

    mivpe@mariagerfjord.dk
    
        Telefon: 30345436",Tilbuddet selv,Mariagerfjord Kommune,Primærkommune,29189455,"EAN-nummer
    
        5798004231180",,,,,,,,,,,,
56.01662,12.183448,Gribskov Kommune,Gribskov Bo- og Støttecenter afd Ahornparken,"Fra 2.008,3 - 327.506 kr.","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","29 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Skovgårdsvej 38
    

    3200 Helsinge","Kirsten Poulsen

                kpoul@gribskov.dk
                
                    Telefon: 72496722","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            29 pladser -
            ingen ledige
        
    

    

    
        
            Særlige forhold

            Bo teamene er på mellem 9 og 11 borgere
Der er på Ahornparken 2 lejligheder til kørestolsbrugere","Kirsten Poulsen
    

    kpoul@gribskov.dk
    
        Telefon: 72496722",Tilbuddet selv,Gribskov Kommune,Primærkommune,29188440,"EAN-nummer
    
        5798008161605",,,,,,,,,,,,
56.340933,9.262316,Viborg Kommune,Handicap basistilbud - Solvænget,Fra 485 - 1.403 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","6 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Solvænget 70
    

    7470 Karup J","Dan Nielsen

                dahn@viborg.dk
                
                    Telefon: 24852726","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        

            
                6 pladser -
                Kontakt afdelingen om ledige pladser","Susanne Andreasen
    

    sa3@viborg.dk
    
        Telefon: 40888668",Tilbuddet selv,Viborg Kommune,Primærkommune,29189846,"EAN-nummer
    
        5798004514788",,,,,,,,,,,,
55.495123,8.490097,Esbjerg Kommune,Bostedet Birkehuset,Fra 4.167 - 4.167 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","6 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Birkekrattet 6
    

    6705 Esbjerg Ø","Sanne Berg Ruseng Andersen

                sanan@esbjerg.dk
                
                    Telefon: 29473758","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            6 pladser -
            ingen ledige","Sanne Berg Ruseng Andersen
    

    sanan@esbjerg.dk
    
        Telefon: 29473758",Tilbuddet selv,Esbjerg Kommune,Primærkommune,29189803,"EAN-nummer
    
        5798004920572",,,,,,,,,,,,
56.464426,10.001275,Randers Kommune,Vester Tværvej Støttecenter (Vester Tværvej),Fra 698 - 698 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","23 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Vester Tværvej 13
    

    8920 Randers NV","Lotte Aastradsen

                lotte.svane.aastradsen@randers.dk
                
                    Telefon: 20361561","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            23 pladser -
            ingen ledige","Lotte Aastradsen
    

    lotte.svane.aastradsen@randers.dk
    
        Telefon: 20361561",Tilbuddet selv,Randers Kommune,Primærkommune,29189668,"EAN-nummer
    
        5798004295908",4.856.904 kr.,,-1.122.522 kr.,"-23,11 %",237.635 kr.,4.339.098 kr.,225.000 kr.,144.364 kr.,0 kr.,"101,84 %","0,53 %","0,68 %"
55.653045,12.247655,Høje-Taastrup Kommune,"Taxhuset - Hus A, B, D og E - §105/§85 (Taxhuset)",Fra 2.392 - 2.392 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","40 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Frøgård Alle 1C
    

    2630 Taastrup","Sine Poulsen

                sinepo@htk.dk
                
                    Telefon: 43354400","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            40 pladser -
            ingen ledige","Sine Poulsen
    

    sinepo@htk.dk
    
        Telefon: 43354400",Tilbuddet selv,Høje-Taastrup Kommune,Primærkommune,19501817,"EAN-nummer
    
        5798001602822",62.982.736 kr.,,110.569 kr.,"0,18 %",929.109 kr.,43.264.298 kr.,4.524.038 kr.,6.052.668 kr.,0 kr.,"91,43 %","1,36 %","0,9 %"
55.758742,9.701559,Hedensted Kommune,Bofællesskabet Rugmarken,Fra 766 - 3.446 kr.,"Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","14 - Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2","Rugmarken 2
    

    8722 Hedensted","Jacob Leander Mørch

                jacob.morch@hedensted.dk
                
                    Telefon: 20307449","Botilbudslignende tilbud, Almen ældrebolig/handicapvenlig bolig, ABL § 105 stk. 2
    
    
        
            14 pladser -
            ingen ledige
        
    

    
        
            Tilbudstypen omfatter skærmede pladser
        
    

    
        
            Særlige forhold

            3 boliger indrettet til kørestole
3 pladser skærmet
3 pladser m egen indgang","Jacob Leander Mørch
    

    jacob.morch@hedensted.dk
    
        Telefon: 20307449",Tilbuddet selv,Hedensted Kommune,Primærkommune,29189587,"EAN-nummer
    
        5798006262458",,,,,,,,,,,,
